hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
5,1,4,Gradient Grove,1.0779,0.0004,0.001,-0.1006,-0.0046,0.1007,0.2304
5,1,4,GANopolis,1.0848,-0.001,-0.0026,-0.0945,-0.0136,0.0955,0.2213
5,1,4,Offshore A,1.0773,-0.0003,-0.001,-0.0744,0.0045,0.0746,0.2014
6,1,5,Gradient Grove,1.1451,-0.0,-0.0003,-0.0943,0.0048,0.0945,0.2203
6,1,5,ReLU Ridge,1.1457,-0.0003,-0.0001,-0.1073,-0.0156,0.1085,0.2433
6,1,5,Sparseville,1.1474,-0.0004,-0.001,-0.136,0.0382,0.1414,0.2866
6,1,5,Bayes Bay,1.1685,0.0004,0.002,-0.0927,-0.0076,0.093,0.2281
6,1,5,Offshore A,1.1477,-0.002,-0.0044,-0.0832,0.0048,0.0834,0.206
6,1,5,GANopolis,1.1485,-0.0013,-0.0028,-0.088,-0.0071,0.0883,0.2152
6,1,5,Tensorburg,1.1564,-0.0011,-0.0014,-0.052,0.0049,0.0523,0.1765
6,1,5,Offshore B,1.1525,-0.0014,-0.0032,-0.0838,0.0011,0.0838,0.2106
7,1,6,ReLU Ridge,1.2175,0.0013,0.0033,-0.1111,-0.0104,0.1116,0.2459
7,1,6,Gradient Grove,1.2187,-0.0005,-0.0015,-0.1139,-0.0081,0.1142,0.252
7,1,6,Tensorburg,1.2218,-0.002,-0.0031,-0.0467,0.0002,0.0468,0.1727
7,1,6,Offshore A,1.2222,-0.0022,-0.0041,-0.1049,0.0045,0.105,0.2389
7,1,6,GANopolis,1.2175,-0.001,-0.002,-0.0844,-0.0001,0.0844,0.2133
7,1,6,Sparseville,1.2218,0.0007,0.0016,-0.1395,0.0363,0.1442,0.288
7,1,6,Offshore B,1.2291,-0.0015,-0.003,-0.1053,-0.0123,0.1063,0.2352
7,1,6,Bayes Bay,1.235,0.0012,0.0033,-0.0698,-0.006,0.0701,0.1982
8,1,7,Sparseville,1.2928,0.0007,0.002,-0.1281,0.0302,0.1317,0.2733
8,1,7,GANopolis,1.2897,-0.0003,-0.0006,-0.0788,0.005,0.079,0.2056
8,1,7,Offshore A,1.2917,-0.0014,-0.0021,-0.1195,0.0198,0.1212,0.2551
8,1,7,Tensorburg,1.2933,-0.0016,-0.0023,-0.0562,-0.0089,0.0569,0.181
8,1,7,Bayes Bay,1.2944,0.0022,0.0044,-0.0561,0.0015,0.0561,0.184
8,1,7,Offshore B,1.2908,-0.0015,-0.0027,-0.1181,-0.0324,0.1227,0.2528
8,1,7,Gradient Grove,1.2884,0.0005,0.0006,-0.1199,-0.0057,0.12,0.2574
8,1,7,ReLU Ridge,1.2914,0.0033,0.0066,-0.1004,-0.009,0.1008,0.2299
9,1,8,Gradient Grove,1.3476,0.0004,0.0006,-0.114,-0.0135,0.1149,0.2458
9,1,8,Offshore A,1.3515,-0.0001,0.0003,-0.1253,0.0247,0.1278,0.2614
9,1,8,Bayes Bay,1.3425,0.0007,0.0012,-0.0317,0.0108,0.0339,0.1614
9,1,8,Sparseville,1.3592,0.0005,0.0022,-0.113,0.0207,0.1149,0.2469
9,1,8,ReLU Ridge,1.351,0.0034,0.0059,-0.1065,-0.008,0.1068,0.2407
9,1,8,Tensorburg,1.3507,0.0001,0.0003,-0.0662,-0.0118,0.0673,0.1928
9,1,8,Offshore B,1.3477,-0.0003,-0.0004,-0.1179,-0.0393,0.1244,0.2632
9,1,8,GANopolis,1.348,-0.001,-0.0017,-0.0766,0.0135,0.0779,0.204
10,1,9,Offshore A,1.4062,0.0007,0.0013,-0.1117,0.0145,0.1127,0.2448
10,1,9,Bayes Bay,1.3921,-0.0014,-0.0026,-0.0266,0.0176,0.032,0.1604
10,1,9,Gradient Grove,1.398,-0.0008,-0.0011,-0.1172,-0.0301,0.1211,0.2609
10,1,9,ReLU Ridge,1.4033,0.0016,0.0022,-0.1036,-0.0093,0.104,0.2366
10,1,9,Tensorburg,1.3931,0.0018,0.0024,-0.0553,-0.0152,0.0575,0.1823
10,1,9,Offshore B,1.3965,0.0012,0.0017,-0.1027,-0.0318,0.1076,0.243
10,1,9,Sparseville,1.4094,0.0014,0.0041,-0.0995,0.0171,0.101,0.2335
10,1,9,GANopolis,1.4011,-0.0016,-0.0026,-0.0903,0.0171,0.0919,0.2191
11,1,10,Tensorburg,1.4302,0.0008,0.0001,-0.0598,-0.0256,0.0651,0.1898
11,1,10,Bayes Bay,1.4338,-0.0018,-0.0032,-0.0279,0.0233,0.0364,0.1634
11,1,10,Offshore B,1.4364,0.0017,0.002,-0.0868,-0.0307,0.0922,0.2221
11,1,10,Sparseville,1.4486,0.0021,0.0049,-0.0837,0.0149,0.085,0.2081
11,1,10,ReLU Ridge,1.4419,0.0001,-0.0006,-0.1048,-0.0086,0.1051,0.2317
11,1,10,Gradient Grove,1.4385,0.0001,0.0005,-0.1264,-0.0287,0.1298,0.2592
11,1,10,GANopolis,1.4401,-0.0007,-0.0012,-0.1039,0.0123,0.1047,0.2372
11,1,10,Offshore A,1.4465,0.0006,0.0008,-0.0956,0.0088,0.096,0.224
12,1,11,Sparseville,1.475,0.0012,0.003,-0.073,0.0169,0.075,0.2026
12,1,11,Offshore B,1.469,-0.0004,-0.0014,-0.0841,-0.0566,0.1018,0.239
12,1,11,ReLU Ridge,1.4743,0.0002,-0.0003,-0.1199,-0.0063,0.12,0.2547
12,1,11,GANopolis,1.4731,-0.0004,-0.0009,-0.1215,0.0032,0.1216,0.2671
12,1,11,Bayes Bay,1.4655,-0.0024,-0.0041,-0.0378,0.0284,0.0475,0.1731
12,1,11,Offshore A,1.4791,-0.0001,-0.0007,-0.0934,0.014,0.0945,0.221
12,1,11,Gradient Grove,1.4744,0.0017,0.0027,-0.1069,-0.0147,0.108,0.2449
12,1,11,Tensorburg,1.4664,-0.0013,-0.0035,-0.0933,-0.0326,0.099,0.2306
13,1,12,ReLU Ridge,1.5008,0.0012,0.0014,-0.1171,-0.0032,0.1172,0.2511
13,1,12,Offshore A,1.5034,0.0001,0.0003,-0.1078,0.0126,0.1086,0.2488
13,1,12,Tensorburg,1.4934,-0.0021,-0.0046,-0.1196,-0.0299,0.1234,0.2498
13,1,12,Gradient Grove,1.5,0.0013,0.0017,-0.0926,-0.0038,0.0927,0.2236
13,1,12,Offshore B,1.4969,-0.0028,-0.0047,-0.1132,-0.0617,0.1292,0.2604
13,1,12,Sparseville,1.4956,-0.0,0.0005,-0.0602,0.021,0.0639,0.188
13,1,12,GANopolis,1.4989,-0.0008,-0.0015,-0.1269,0.0002,0.1269,0.2693
13,1,12,Bayes Bay,1.4927,-0.0031,-0.0049,-0.053,0.0268,0.0596,0.1867
14,1,13,Gradient Grove,1.5241,-0.0001,-0.0006,-0.0835,-0.0047,0.0837,0.2147
14,1,13,Tensorburg,1.5155,-0.0005,-0.002,-0.1487,-0.017,0.1497,0.3008
14,1,13,Sparseville,1.5158,0.0003,0.0004,-0.0608,0.0216,0.0646,0.1881
14,1,13,ReLU Ridge,1.5251,0.0017,0.0023,-0.1036,0.0053,0.1037,0.2332
14,1,13,Offshore A,1.5261,0.0009,0.0019,-0.0971,0.0157,0.0984,0.2319
14,1,13,GANopolis,1.5201,0.0002,-0.0002,-0.1276,0.0001,0.1276,0.2719
14,1,13,Offshore B,1.5189,-0.0041,-0.0059,-0.1283,-0.0544,0.1399,0.2911
14,1,13,Bayes Bay,1.5152,-0.0031,-0.0046,-0.0725,0.0225,0.0761,0.2042
15,1,14,ReLU Ridge,1.547,0.0023,0.0032,-0.098,0.0112,0.0986,0.2253
15,1,14,Tensorburg,1.5387,0.0011,0.0008,-0.1475,-0.0091,0.1478,0.2867
15,1,14,Offshore A,1.5452,0.0003,0.0009,-0.0856,0.0284,0.0904,0.2227
15,1,14,Offshore B,1.5377,-0.0024,-0.0032,-0.1423,-0.0449,0.1494,0.3022
15,1,14,Bayes Bay,1.5376,-0.0029,-0.0041,-0.0968,0.0148,0.0981,0.2303
15,1,14,Sparseville,1.5397,0.0015,0.0016,-0.0814,0.0196,0.0838,0.2088
15,1,14,GANopolis,1.5422,0.0007,0.0007,-0.1302,-0.0041,0.1303,0.2616
15,1,14,Gradient Grove,1.5476,-0.0007,-0.0011,-0.0808,-0.0143,0.0821,0.2086
16,1,15,ReLU Ridge,1.569,0.0014,0.002,-0.0934,0.0141,0.0945,0.218
16,1,15,Offshore A,1.5669,-0.001,-0.0009,-0.0917,0.0381,0.0994,0.2253
16,1,15,Offshore B,1.563,0.0016,0.0021,-0.1403,-0.0335,0.1444,0.2887
16,1,15,Tensorburg,1.5667,0.0011,0.0013,-0.127,-0.0031,0.1271,0.2721
16,1,15,Gradient Grove,1.5711,-0.0021,-0.0028,-0.0825,-0.0126,0.0835,0.214
16,1,15,GANopolis,1.5658,-0.0013,-0.0016,-0.126,-0.0023,0.1261,0.2706
16,1,15,Sparseville,1.5645,0.0034,0.0041,-0.0927,0.011,0.0935,0.2238
16,1,15,Bayes Bay,1.5614,-0.0028,-0.0037,-0.1048,0.0049,0.1049,0.2322
17,1,16,Offshore A,1.5881,-0.0015,-0.0017,-0.1187,0.0351,0.1242,0.2636
17,1,16,ReLU Ridge,1.5884,0.0006,0.0009,-0.0908,0.0111,0.0915,0.2152
17,1,16,GANopolis,1.5868,-0.0021,-0.0025,-0.1219,0.0019,0.1219,0.2664
17,1,16,Sparseville,1.593,0.004,0.0049,-0.0935,0.0006,0.0936,0.2196
17,1,16,Offshore B,1.5898,0.0045,0.0056,-0.1203,-0.0202,0.122,0.2438
17,1,16,Tensorburg,1.5948,-0.0011,-0.0011,-0.1079,-0.0052,0.108,0.2375
17,1,16,Gradient Grove,1.5916,-0.0021,-0.0027,-0.0926,-0.0043,0.0927,0.2201
17,1,16,Bayes Bay,1.5892,-0.0024,-0.0031,-0.113,-0.0049,0.1131,0.2406
18,1,17,Sparseville,1.6074,0.003,0.0038,-0.1012,-0.0016,0.1012,0.2322
18,1,17,GANopolis,1.5921,-0.0007,-0.0008,-0.11,0.0048,0.1101,0.246
18,1,17,Tensorburg,1.6028,-0.0024,-0.0026,-0.0999,-0.0097,0.1004,0.235
18,1,17,Gradient Grove,1.5922,-0.0001,-0.0003,-0.1243,0.0025,0.1243,0.2611
18,1,17,Offshore B,1.586,0.0049,0.0057,-0.103,-0.0076,0.1033,0.2302
18,1,17,Bayes Bay,1.6008,-0.0012,-0.0016,-0.1119,-0.0131,0.1127,0.2388
18,1,17,Offshore A,1.5868,0.0004,0.0008,-0.1195,0.0106,0.1202,0.26
18,1,17,ReLU Ridge,1.5901,0.0007,0.0008,-0.0897,0.0041,0.0898,0.2171
19,1,18,Sparseville,1.5494,0.0016,0.0019,-0.1045,-0.0015,0.1045,0.2316
19,1,18,Offshore B,1.5126,0.0033,0.0035,-0.0953,0.0028,0.0954,0.2196
19,1,18,GANopolis,1.5404,0.0014,0.0015,-0.1047,0.0119,0.1054,0.2423
19,1,18,Offshore A,1.5255,0.0019,0.0027,-0.0992,-0.0075,0.0997,0.2258
19,1,18,Bayes Bay,1.5443,0.0017,0.0018,-0.105,-0.018,0.1065,0.2353
19,1,18,Tensorburg,1.5479,-0.0023,-0.0027,-0.0817,-0.0167,0.0836,0.2086
19,1,18,Gradient Grove,1.536,0.0022,0.0029,-0.1139,0.0104,0.1144,0.2379
19,1,18,ReLU Ridge,1.5354,-0.0011,-0.0017,-0.0998,0.0004,0.0998,0.2293
20,1,19,Gradient Grove,1.4251,0.0013,0.0023,-0.0978,0.0172,0.0994,0.2264
20,1,19,Offshore A,1.4144,0.0013,0.0021,-0.084,-0.0217,0.0869,0.2169
20,1,19,Bayes Bay,1.4092,0.0039,0.0042,-0.0838,-0.0187,0.086,0.2174
20,1,19,GANopolis,1.4156,0.0025,0.0029,-0.116,0.0189,0.1176,0.2506
20,1,19,Tensorburg,1.4155,-0.0027,-0.0034,-0.0809,-0.0273,0.0855,0.2192
20,1,19,Sparseville,1.4208,0.0011,0.001,-0.1078,0.0042,0.1079,0.2413
20,1,19,Offshore B,1.4029,0.0028,0.0028,-0.1089,-0.005,0.1091,0.2456
20,1,19,ReLU Ridge,1.419,-0.0004,-0.0009,-0.1228,-0.0082,0.123,0.2672
21,1,20,GANopolis,1.2832,0.0028,0.004,-0.1183,0.0216,0.1203,0.2635
21,1,20,Bayes Bay,1.2765,0.0042,0.0041,-0.0682,-0.0158,0.0701,0.1957
21,1,20,Offshore B,1.2703,0.002,0.0019,-0.1279,-0.0215,0.1298,0.2731
21,1,20,ReLU Ridge,1.282,0.0019,0.002,-0.1394,-0.0115,0.1399,0.2795
21,1,20,Gradient Grove,1.2855,-0.0017,-0.0006,-0.0829,0.025,0.0866,0.215
21,1,20,Tensorburg,1.2841,-0.0017,-0.0024,-0.0944,-0.036,0.1012,0.2234
21,1,20,Sparseville,1.2899,0.0029,0.0027,-0.1091,0.018,0.1107,0.2422
21,1,20,Offshore A,1.2711,0.0019,0.0024,-0.0699,-0.0317,0.077,0.1989
22,1,21,Offshore B,1.1438,0.002,0.0019,-0.1413,-0.0375,0.1463,0.2872
22,1,21,Sparseville,1.1623,0.0051,0.005,-0.1085,0.0237,0.1111,0.2442
22,1,21,Offshore A,1.1442,0.0038,0.0039,-0.0574,-0.0276,0.0638,0.191
22,1,21,GANopolis,1.1624,0.0011,0.0019,-0.105,0.0277,0.1086,0.2375
22,1,21,Bayes Bay,1.1546,0.0022,0.0012,-0.0654,-0.0055,0.0656,0.1913
22,1,21,ReLU Ridge,1.1657,0.0018,0.0023,-0.1138,-0.0159,0.1149,0.2499
22,1,21,Gradient Grove,1.1583,-0.0046,-0.0039,-0.0601,0.0313,0.0679,0.1925
22,1,21,Tensorburg,1.1598,0.0001,-0.0001,-0.1045,-0.027,0.1081,0.2418
23,1,22,Bayes Bay,1.0508,-0.0005,-0.0024,-0.0666,-0.0058,0.0669,0.1917
23,1,22,ReLU Ridge,1.0583,-0.0013,-0.0007,-0.0859,-0.0189,0.088,0.2208
23,1,22,Tensorburg,1.0513,0.0018,0.0021,-0.1113,-0.0181,0.1128,0.2534
23,1,22,Offshore B,1.0381,0.0038,0.0039,-0.1312,-0.0427,0.138,0.2922
23,1,22,Gradient Grove,1.0421,-0.005,-0.0047,-0.0424,0.0429,0.0607,0.1876
23,1,22,Offshore A,1.04,0.0042,0.0037,-0.0764,-0.0094,0.0774,0.2088
23,1,22,Sparseville,1.0541,0.0068,0.0069,-0.1102,0.0226,0.1125,0.2533
23,1,22,GANopolis,1.054,-0.001,-0.0006,-0.1182,0.0393,0.1246,0.2574
24,1,23,Offshore B,0.9505,0.0041,0.0041,-0.1322,-0.0464,0.1403,0.2855
24,1,23,Sparseville,0.9694,0.0055,0.0058,-0.1086,0.0129,0.1094,0.239
24,1,23,GANopolis,0.9675,0.0003,0.0009,-0.1217,0.037,0.1273,0.2507
24,1,23,Offshore A,0.9513,0.0026,0.0011,-0.1246,0.0094,0.125,0.2638
24,1,23,Bayes Bay,0.9658,-0.0013,-0.0034,-0.0492,-0.0161,0.0521,0.1775
24,1,23,ReLU Ridge,0.9605,-0.0027,-0.0024,-0.0449,-0.022,0.0503,0.1779
24,1,23,Tensorburg,0.9638,0.0006,0.0011,-0.0937,-0.0183,0.0955,0.2245
24,1,23,Gradient Grove,0.9443,-0.0016,-0.0016,-0.0329,0.05,0.0601,0.1888
25,2,0,Sparseville,0.8991,0.0032,0.0037,-0.1069,-0.001,0.107,0.2342
25,2,0,Tensorburg,0.8921,0.0007,0.0008,-0.0782,-0.0401,0.0887,0.2125
25,2,0,Gradient Grove,0.8789,0.0016,0.0014,-0.0559,0.0662,0.0869,0.211
25,2,0,ReLU Ridge,0.8812,0.0,0.0001,-0.0078,-0.0226,0.0268,0.157
25,2,0,Offshore B,0.8826,0.0011,0.0007,-0.1394,-0.0496,0.1481,0.2935
25,2,0,GANopolis,0.9051,0.0029,0.0041,-0.1238,0.028,0.127,0.2699
25,2,0,Offshore A,0.8607,0.0002,-0.0019,-0.2151,0.009,0.2154,0.4184
25,2,0,Bayes Bay,0.8952,-0.0005,-0.0022,-0.023,-0.0203,0.031,0.1596
26,2,1,Offshore B,0.8362,0.0001,-0.0004,-0.1492,-0.0392,0.1545,0.308
26,2,1,Offshore A,0.7832,0.0003,-0.0017,-0.2807,-0.0247,0.2825,0.6086
26,2,1,Bayes Bay,0.8447,0.0014,0.0006,-0.0057,-0.0099,0.0117,0.1439
26,2,1,GANopolis,0.8569,0.003,0.0045,-0.1088,0.0245,0.1116,0.2466
26,2,1,Sparseville,0.8529,0.0023,0.003,-0.0959,-0.0115,0.0967,0.2236
26,2,1,Tensorburg,0.8391,0.0006,0.0003,-0.1053,-0.0853,0.1358,0.2758
26,2,1,ReLU Ridge,0.8198,0.0026,0.0024,0.0309,-0.0174,0.0364,0.1636
26,2,1,Gradient Grove,0.8165,0.0027,0.0022,-0.1603,0.0741,0.1815,0.3766
27,2,2,Offshore A,0.7563,0.0007,-0.0007,-0.2385,-0.0956,0.2577,0.5106
27,2,2,ReLU Ridge,0.818,0.0015,0.0008,0.0559,0.004,0.0572,0.1851
27,2,2,Tensorburg,0.8108,-0.0024,-0.0027,-0.1363,-0.0931,0.1656,0.3299
27,2,2,Gradient Grove,0.7618,0.0014,0.001,-0.2601,-0.0472,0.2658,0.5653
27,2,2,Offshore B,0.8079,0.0015,0.0012,-0.172,-0.0227,0.1736,0.3589
27,2,2,GANopolis,0.8357,0.0003,0.0016,-0.0956,0.0303,0.1005,0.2292
27,2,2,Sparseville,0.8258,0.003,0.0038,-0.0907,-0.0127,0.0916,0.225
27,2,2,Bayes Bay,0.8215,0.0016,0.0009,-0.0123,0.0018,0.0126,0.1451
28,2,3,Sparseville,0.8266,0.0031,0.0037,-0.0844,-0.0031,0.0846,0.2145
28,2,3,GANopolis,0.8323,-0.0022,-0.0015,-0.0941,0.0407,0.1026,0.2299
28,2,3,Bayes Bay,0.8271,-0.0005,-0.0018,-0.0341,-0.0051,0.0345,0.163
28,2,3,Offshore A,0.7315,-0.0017,-0.0027,-0.2913,-0.0473,0.3002,0.7058
28,2,3,ReLU Ridge,0.8347,0.0009,0.0002,-0.1181,-0.031,0.1402,0.3146
28,2,3,Offshore B,0.8117,0.0008,0.0009,-0.1694,-0.0065,0.1696,0.3253
28,2,3,Tensorburg,0.8094,-0.0028,-0.0028,-0.1521,-0.0458,0.1596,0.3161
28,2,3,Gradient Grove,0.7646,0.0007,0.0004,-0.2663,-0.091,0.2816,0.6283
29,2,4,Sparseville,0.8558,0.0022,0.0026,-0.0836,0.0122,0.0846,0.2131
29,2,4,Tensorburg,0.8575,-0.0009,-0.0007,-0.1412,-0.0015,0.1416,0.2828
29,2,4,ReLU Ridge,0.7891,0.0025,0.0023,-0.2941,-0.0531,0.3003,0.7013
29,2,4,Offshore B,0.8513,0.0004,0.0007,-0.1389,0.0017,0.1391,0.2831
29,2,4,Gradient Grove,0.8264,-0.0012,-0.0014,-0.2435,-0.0546,0.2503,0.5276
29,2,4,GANopolis,0.8568,-0.0043,-0.0041,-0.1087,0.0369,0.1149,0.248
29,2,4,Offshore A,0.8761,-0.0031,-0.0037,-0.0836,0.0815,0.119,0.2587
29,2,4,Bayes Bay,0.867,-0.0009,-0.0015,-0.0497,0.001,0.0499,0.1767
30,2,5,Bayes Bay,0.9766,-0.0002,0.0,-0.092,0.0026,0.0921,0.2241
30,2,5,Offshore A,0.9686,-0.0011,-0.0014,-0.0063,0.0623,0.0645,0.1904
30,2,5,GANopolis,0.9549,-0.0029,-0.0029,-0.1604,0.0152,0.1624,0.3246
30,2,5,Sparseville,0.9562,0.0008,0.0011,-0.0871,0.0224,0.09,0.2153
30,2,5,Gradient Grove,0.9535,-0.002,-0.0021,-0.1547,-0.0112,0.1553,0.3192
30,2,5,ReLU Ridge,0.8792,0.0031,0.0035,-0.2528,-0.0442,0.2568,0.5326
30,2,5,Tensorburg,0.9621,0.0018,0.002,-0.1369,0.0294,0.1404,0.297
30,2,5,Offshore B,0.9484,0.0019,0.0022,-0.1036,-0.0003,0.1036,0.2367
31,2,6,ReLU Ridge,1.0875,0.0016,0.002,-0.0763,-0.0203,0.0792,0.2014
31,2,6,Tensorburg,1.1151,0.0028,0.0029,-0.1255,0.0457,0.1338,0.2719
31,2,6,Offshore B,1.1051,0.0002,0.0003,-0.1063,-0.0053,0.1065,0.2368
31,2,6,GANopolis,1.1085,-0.0002,-0.0001,-0.1641,-0.0162,0.1649,0.3249
31,2,6,Offshore A,1.0814,0.0014,0.0013,0.0296,0.0209,0.0383,0.1661
31,2,6,Bayes Bay,1.1323,-0.0007,-0.0001,-0.1074,-0.016,0.1087,0.2437
31,2,6,Gradient Grove,1.1006,0.0,0.0002,-0.1081,-0.0055,0.1084,0.2427
31,2,6,Sparseville,1.1246,-0.0005,-0.0002,-0.1015,0.0255,0.1047,0.2426
32,2,7,Offshore A,1.2144,0.002,0.0018,0.0092,-0.0214,0.0272,0.1557
32,2,7,GANopolis,1.2468,0.0019,0.0023,-0.1372,-0.0035,0.1373,0.282
32,2,7,Gradient Grove,1.2444,0.001,0.0013,-0.1075,0.0078,0.1078,0.2388
32,2,7,Tensorburg,1.2433,0.0028,0.0029,-0.1226,0.0471,0.1314,0.2665
32,2,7,Sparseville,1.2562,-0.0001,0.0002,-0.0973,0.0244,0.1004,0.2281
32,2,7,Offshore B,1.248,-0.0037,-0.004,-0.1358,-0.02,0.1374,0.2775
32,2,7,ReLU Ridge,1.2366,-0.0004,0.0,-0.0456,-0.0166,0.0485,0.1758
32,2,7,Bayes Bay,1.2579,-0.0016,-0.0009,-0.0938,-0.0236,0.0968,0.2252
33,2,8,Tensorburg,1.3543,0.0039,0.0042,-0.1368,0.0367,0.1417,0.2993
33,2,8,Sparseville,1.3521,-0.0016,-0.0013,-0.0902,0.0201,0.0924,0.2214
33,2,8,Offshore B,1.3349,-0.0034,-0.0037,-0.1432,-0.042,0.1494,0.2934
33,2,8,Gradient Grove,1.3425,-0.0011,-0.0011,-0.1088,0.0051,0.1089,0.2362
33,2,8,Offshore A,1.3155,0.0017,0.0008,-0.0188,-0.0447,0.0488,0.1755
33,2,8,ReLU Ridge,1.3399,0.0006,0.0008,-0.0363,-0.0152,0.0395,0.1667
33,2,8,GANopolis,1.3634,0.0015,0.0023,-0.1083,-0.0032,0.1084,0.2446
33,2,8,Bayes Bay,1.3619,-0.0005,0.0002,-0.1029,-0.025,0.106,0.235
34,2,9,Bayes Bay,1.4325,0.0016,0.0025,-0.099,-0.0225,0.1016,0.227
34,2,9,GANopolis,1.4268,0.0005,0.0015,-0.0876,-0.004,0.0877,0.215
34,2,9,Gradient Grove,1.4068,-0.0016,-0.0015,-0.1122,0.0203,0.1142,0.2441
34,2,9,ReLU Ridge,1.4098,0.0029,0.003,-0.0378,-0.0167,0.0415,0.167
34,2,9,Offshore A,1.3837,0.0014,-0.0002,-0.0669,-0.0636,0.0929,0.2219
34,2,9,Sparseville,1.43,-0.0032,-0.003,-0.1065,0.0192,0.1083,0.239
34,2,9,Tensorburg,1.4316,0.0044,0.005,-0.122,0.0244,0.1246,0.2623
34,2,9,Offshore B,1.4135,-0.0013,-0.001,-0.1375,-0.0483,0.146,0.3094
35,2,10,Tensorburg,1.4977,0.0032,0.0042,-0.1203,0.0152,0.1214,0.2635
35,2,10,ReLU Ridge,1.4668,0.0053,0.0048,-0.0411,-0.0221,0.047,0.171
35,2,10,Offshore B,1.4669,0.0008,0.0015,-0.1352,-0.041,0.1415,0.2923
35,2,10,Sparseville,1.484,-0.0016,-0.0011,-0.1024,0.0207,0.1045,0.2346
35,2,10,GANopolis,1.4901,-0.0012,-0.0006,-0.0698,-0.0067,0.0702,0.1948
35,2,10,Offshore A,1.4427,0.0013,-0.0005,-0.1173,-0.0813,0.1428,0.2911
35,2,10,Bayes Bay,1.4943,0.0023,0.0032,-0.1123,-0.0197,0.1141,0.2409
