hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
3639,152,14,GANopolis,1.3895,-0.0027,-0.0027,-0.0835,-0.0094,0.0852,0.3189
3639,152,14,Bayes Bay,1.4047,-0.0032,-0.0024,-0.1177,-0.0117,0.1183,0.4443
3639,152,14,Offshore A,1.3893,0.0008,0.0004,-0.1439,0.0453,0.151,0.6218
3639,152,14,ReLU Ridge,1.3918,-0.0035,-0.0038,-0.0612,0.051,0.0799,0.3047
3639,152,14,Sparseville,1.4013,-0.0014,0.0002,-0.11,-0.0094,0.1104,0.4111
3640,152,15,Gradient Grove,1.4206,-0.0033,-0.0041,-0.1433,-0.0299,0.1464,0.5901
3640,152,15,Offshore A,1.4133,0.0019,0.0018,-0.1495,0.0429,0.1557,0.6496
3640,152,15,Bayes Bay,1.4276,-0.0021,-0.0009,-0.1103,-0.0103,0.1108,0.4119
3640,152,15,ReLU Ridge,1.4211,-0.0055,-0.0059,-0.1067,0.0609,0.1232,0.4667
3640,152,15,GANopolis,1.4166,-0.0006,-0.0004,-0.0797,-0.0355,0.0875,0.3255
3640,152,15,Sparseville,1.4228,0.0013,0.0026,-0.094,-0.0099,0.0945,0.3512
3640,152,15,Tensorburg,1.4161,0.0028,0.0029,-0.0898,0.0426,0.0996,0.3676
3640,152,15,Offshore B,1.4189,0.0043,0.0051,-0.0693,0.0175,0.0716,0.2773
3641,152,16,Bayes Bay,1.4379,0.0008,0.0018,-0.1093,-0.0087,0.1097,0.4072
3641,152,16,ReLU Ridge,1.4279,-0.006,-0.0061,-0.1381,0.0478,0.1466,0.5885
3641,152,16,Offshore B,1.4246,0.0049,0.005,-0.0749,0.0283,0.0801,0.3031
3641,152,16,GANopolis,1.4328,-0.0002,-0.0001,-0.095,-0.0219,0.0979,0.362
3641,152,16,Gradient Grove,1.4265,-0.0041,-0.0045,-0.1367,-0.0255,0.1391,0.5495
3641,152,16,Sparseville,1.4346,0.0023,0.0029,-0.0856,-0.009,0.0861,0.3211
3641,152,16,Tensorburg,1.4276,0.0023,0.002,-0.0906,0.0489,0.1031,0.3805
3641,152,16,Offshore A,1.4225,0.0016,0.0016,-0.1356,0.0307,0.1391,0.552
3642,152,17,Tensorburg,1.4125,0.0023,0.0023,-0.1077,0.0405,0.1152,0.4292
3642,152,17,Sparseville,1.4243,0.0013,0.0015,-0.0697,-0.0013,0.0699,0.2731
3642,152,17,Offshore B,1.4206,0.0006,0.0003,-0.1087,0.0266,0.1121,0.4205
3642,152,17,ReLU Ridge,1.4168,-0.0035,-0.0033,-0.1145,0.0183,0.1162,0.435
3642,152,17,GANopolis,1.423,0.0003,0.0004,-0.1059,-0.0043,0.1061,0.3936
3642,152,17,Offshore A,1.4059,-0.0002,-0.0004,-0.13,0.0209,0.1318,0.5103
3642,152,17,Bayes Bay,1.4125,0.0026,0.003,-0.095,-0.0119,0.0957,0.3543
3642,152,17,Gradient Grove,1.4144,-0.0025,-0.0027,-0.1258,-0.0108,0.1263,0.4832
3643,152,18,Sparseville,1.3746,-0.0004,-0.0006,-0.0521,0.0128,0.0539,0.2328
3643,152,18,Offshore A,1.332,-0.0012,-0.0018,-0.1322,0.0098,0.1327,0.512
3643,152,18,ReLU Ridge,1.3512,-0.0008,-0.0007,-0.0995,-0.0111,0.1005,0.3724
3643,152,18,Bayes Bay,1.3497,0.0036,0.0036,-0.0872,-0.0169,0.0889,0.3301
3643,152,18,Offshore B,1.3713,-0.0031,-0.0033,-0.1366,0.0123,0.1372,0.5386
3643,152,18,Gradient Grove,1.3481,0.002,0.0018,-0.0959,-0.0003,0.096,0.3552
3643,152,18,GANopolis,1.3664,0.0014,0.0015,-0.1113,0.0062,0.1115,0.4143
3643,152,18,Tensorburg,1.357,0.0026,0.0027,-0.0928,0.0236,0.0959,0.3564
3644,152,19,Gradient Grove,1.2352,0.0033,0.0026,-0.0939,0.0074,0.0942,0.3491
3644,152,19,Tensorburg,1.2454,0.0024,0.0025,-0.0857,-0.0009,0.086,0.3202
3644,152,19,Offshore B,1.2516,-0.0035,-0.0037,-0.1413,0.0022,0.1413,0.5615
3644,152,19,GANopolis,1.2579,0.001,0.0014,-0.1117,0.0124,0.1124,0.4184
3644,152,19,Bayes Bay,1.2403,0.0052,0.0049,-0.0749,-0.0122,0.076,0.2901
3644,152,19,ReLU Ridge,1.236,0.0,-0.0001,-0.0692,-0.0283,0.075,0.2869
3644,152,19,Sparseville,1.2526,-0.0019,-0.0021,-0.046,0.0169,0.049,0.2212
3644,152,19,Offshore A,1.2277,0.0001,-0.0008,-0.1352,-0.0035,0.1353,0.5266
3645,152,20,GANopolis,1.1274,-0.0002,0.0008,-0.0995,0.0162,0.1008,0.3724
3645,152,20,Gradient Grove,1.1111,0.0014,0.0004,-0.1151,0.011,0.1156,0.4336
3645,152,20,Offshore B,1.115,-0.0005,-0.0008,-0.1298,-0.0025,0.1298,0.5021
3645,152,20,Bayes Bay,1.1083,0.007,0.0065,-0.0702,0.0014,0.0703,0.2743
3645,152,20,Offshore A,1.1039,0.0045,0.0035,-0.1624,-0.0045,0.1625,0.7097
3645,152,20,Tensorburg,1.1117,0.0011,0.0011,-0.0931,-0.0228,0.0961,0.3566
3645,152,20,ReLU Ridge,1.1084,0.0004,-0.0001,-0.0659,-0.0261,0.0709,0.276
3645,152,20,Sparseville,1.1069,-0.0025,-0.0026,-0.0442,0.0107,0.0455,0.2135
3646,152,21,Sparseville,0.9928,-0.0034,-0.0036,-0.0436,0.0108,0.045,0.2124
3646,152,21,ReLU Ridge,0.9875,0.0011,-0.0,-0.0715,-0.03,0.0776,0.2949
3646,152,21,Offshore A,0.9748,0.0051,0.0038,-0.2043,-0.014,0.2048,1.059
3646,152,21,GANopolis,1.0034,-0.0016,0.0,-0.0763,0.0201,0.079,0.3001
3646,152,21,Bayes Bay,0.9951,0.0068,0.0054,-0.0642,0.0157,0.0662,0.263
3646,152,21,Tensorburg,0.9928,-0.0006,-0.0004,-0.0977,-0.0315,0.1027,0.3799
3646,152,21,Gradient Grove,0.9851,0.002,0.001,-0.1589,-0.0053,0.1592,0.6819
3646,152,21,Offshore B,1.0029,0.0016,0.0013,-0.1257,0.0014,0.1258,0.4795
3647,152,22,Offshore A,0.8687,-0.001,-0.0017,-0.2362,-0.0229,0.2373,1.4961
3647,152,22,Bayes Bay,0.9004,0.0031,0.0013,-0.0597,0.0319,0.0681,0.2678
3647,152,22,Gradient Grove,0.881,0.0042,0.0032,-0.2107,-0.0242,0.2121,1.1763
3647,152,22,ReLU Ridge,0.891,0.0021,0.0003,-0.0652,-0.0309,0.0722,0.2793
3647,152,22,Offshore B,0.9007,0.0004,0.0003,-0.112,0.0145,0.1131,0.4225
3647,152,22,GANopolis,0.905,-0.0026,-0.0011,-0.0559,0.022,0.0602,0.2481
3647,152,22,Sparseville,0.8937,-0.004,-0.0046,-0.0565,0.013,0.058,0.243
3647,152,22,Tensorburg,0.8981,-0.0021,-0.0017,-0.1119,-0.0296,0.1158,0.4333
3648,152,23,Gradient Grove,0.7927,0.0019,0.0012,-0.2644,-0.0263,0.2657,2.0185
3648,152,23,ReLU Ridge,0.8046,0.0044,0.0024,-0.0595,-0.0029,0.0612,0.2504
3648,152,23,Tensorburg,0.8156,-0.0012,-0.0006,-0.1102,-0.0293,0.1141,0.4245
3648,152,23,Sparseville,0.8132,-0.0034,-0.0042,-0.0708,0.0054,0.0713,0.2771
3648,152,23,Bayes Bay,0.8155,-0.0002,-0.002,-0.0479,0.0715,0.0873,0.3256
3648,152,23,GANopolis,0.8148,-0.0024,-0.0014,-0.0388,0.0233,0.0453,0.2132
3648,152,23,Offshore B,0.8242,-0.0028,-0.0026,-0.0994,0.0283,0.1036,0.384
3648,152,23,Offshore A,0.7886,-0.0027,-0.003,-0.2367,-0.0295,0.2386,1.4999
3649,153,0,Bayes Bay,0.7482,-0.0009,-0.0024,-0.0317,0.1445,0.1481,0.6082
3649,153,0,Tensorburg,0.7543,0.0009,0.0017,-0.0791,-0.0281,0.0844,0.321
3649,153,0,Gradient Grove,0.72,0.0039,0.0035,-0.2747,-0.0154,0.2753,2.1818
3649,153,0,Sparseville,0.7494,-0.0026,-0.0036,-0.0759,-0.0369,0.0857,0.3213
3649,153,0,ReLU Ridge,0.7403,0.0065,0.0047,-0.0867,0.0449,0.0978,0.3664
3649,153,0,Offshore B,0.7565,-0.0038,-0.0032,-0.0815,0.0399,0.0912,0.3386
3649,153,0,GANopolis,0.7578,0.0007,0.0007,-0.0642,-0.0033,0.0668,0.2722
3649,153,0,Offshore A,0.7361,-0.0032,-0.003,-0.2305,-0.0284,0.2323,1.4325
3650,153,1,Offshore A,0.7152,-0.003,-0.0023,-0.1918,-0.0133,0.1923,0.9626
3650,153,1,Bayes Bay,0.6957,0.0015,0.0006,-0.0415,0.1743,0.1794,0.8329
3650,153,1,Gradient Grove,0.6734,0.0024,0.0021,-0.2746,0.0147,0.2751,2.2227
3650,153,1,Sparseville,0.7023,-0.0027,-0.0031,-0.0967,-0.0831,0.1278,0.4911
3650,153,1,Tensorburg,0.6835,0.0025,0.0029,0.0077,-0.0352,0.0478,0.221
3650,153,1,GANopolis,0.7074,0.0027,0.0019,-0.1864,-0.0081,0.1881,0.9693
3650,153,1,Offshore B,0.7026,-0.0021,-0.0016,-0.0552,0.0555,0.0789,0.2983
3650,153,1,ReLU Ridge,0.7022,0.0017,0.001,-0.1258,0.051,0.1365,0.5384
3651,153,2,Sparseville,0.6712,-0.002,-0.0027,-0.1459,-0.102,0.1784,0.8206
3651,153,2,ReLU Ridge,0.6855,0.0001,0.0005,-0.1461,0.0188,0.1476,0.5989
3651,153,2,Bayes Bay,0.6523,0.0031,0.0027,-0.0724,0.1459,0.1634,0.7
3651,153,2,Offshore B,0.661,-0.0018,-0.0016,-0.0325,0.0734,0.0808,0.3045
3651,153,2,Offshore A,0.698,-0.0016,-0.0001,-0.1387,-0.0036,0.1387,0.547
3651,153,2,GANopolis,0.6354,0.0015,0.0003,-0.3698,-0.0017,0.3701,7.9011
3651,153,2,Gradient Grove,0.6508,-0.0007,-0.0009,-0.2467,0.0463,0.2513,1.7377
3651,153,2,Tensorburg,0.6378,0.0014,0.0011,0.1039,-0.0265,0.1118,0.4252
3652,153,3,ReLU Ridge,0.7017,0.0012,0.0017,-0.1064,0.0362,0.1141,0.4292
3652,153,3,Bayes Bay,0.6534,0.0027,0.0026,-0.0973,0.1115,0.1506,0.615
3652,153,3,Offshore A,0.7022,-0.0009,0.0009,-0.0881,0.002,0.0882,0.334
3652,153,3,GANopolis,0.5105,0.0025,0.0014,-0.5402,0.0768,0.5534,69.8623
3652,153,3,Offshore B,0.6442,-0.0034,-0.0036,-0.026,0.0856,0.0896,0.3323
3652,153,3,Gradient Grove,0.6598,-0.0017,-0.0019,-0.1927,0.0576,0.2016,1.0389
3652,153,3,Sparseville,0.6601,-0.0015,-0.0021,-0.2101,-0.107,0.236,1.4935
3652,153,3,Tensorburg,0.6411,0.0001,-0.0007,0.1501,0.0909,0.1804,0.9647
3653,153,4,Bayes Bay,0.6125,-0.0006,-0.0007,-0.1213,0.2236,0.2711,3.1515
3653,153,4,Offshore A,0.7106,-0.0023,-0.001,-0.0585,0.0123,0.0611,0.25
3653,153,4,Offshore B,0.6815,-0.0033,-0.0038,-0.0491,0.0713,0.0875,0.327
3653,153,4,GANopolis,0.5608,0.0061,0.0054,-0.486,0.132,0.509,25.5613
3653,153,4,Gradient Grove,0.6826,0.0008,0.0007,-0.1703,0.0449,0.1771,0.8109
3653,153,4,Sparseville,0.6648,-0.0022,-0.0026,-0.2268,-0.1138,0.2544,1.7715
3653,153,4,ReLU Ridge,0.7048,0.001,0.0013,-0.1022,0.0482,0.1151,0.442
3653,153,4,Tensorburg,0.5915,-0.0004,-0.0013,0.1741,0.0877,0.2252,1.9877
3654,153,5,Tensorburg,0.5666,-0.001,-0.0017,0.4001,0.0601,0.4108,9.7428
3654,153,5,ReLU Ridge,0.7382,0.0009,0.0009,-0.076,0.049,0.0915,0.3422
3654,153,5,Sparseville,0.7102,-0.0045,-0.0047,-0.1467,-0.0748,0.1656,0.7265
3654,153,5,Gradient Grove,0.7212,0.0028,0.0027,-0.1405,0.0411,0.1468,0.6025
3654,153,5,Offshore A,0.725,-0.0037,-0.0032,-0.0429,0.0194,0.0485,0.2211
3654,153,5,GANopolis,0.6469,0.0019,0.0014,-0.3858,0.1382,0.4115,9.8173
3654,153,5,Bayes Bay,0.6438,-0.0029,-0.0031,-0.205,0.2753,0.3569,4.9328
3654,153,5,Offshore B,0.7145,-0.0005,-0.001,-0.0916,0.0512,0.1079,0.4001
3655,153,6,Offshore B,0.7946,0.0029,0.0027,-0.1099,0.02,0.1135,0.4227
3655,153,6,ReLU Ridge,0.7723,-0.0004,-0.0005,-0.1004,0.0311,0.1061,0.3941
3655,153,6,Sparseville,0.7652,-0.0063,-0.0063,-0.0631,-0.0352,0.0748,0.2939
3655,153,6,Tensorburg,0.6546,-0.0025,-0.0029,0.2894,-0.0355,0.3019,3.2885
3655,153,6,Offshore A,0.7693,-0.0035,-0.0036,-0.0539,0.033,0.0649,0.2691
3655,153,6,Bayes Bay,0.649,-0.0027,-0.0027,-0.3023,0.1201,0.332,4.0694
3655,153,6,Gradient Grove,0.7773,0.0012,0.0012,-0.1063,0.0262,0.1109,0.4129
3655,153,6,GANopolis,0.7272,0.0007,0.0007,-0.2405,0.0643,0.2493,1.8138
3656,153,7,Offshore B,0.8679,0.0028,0.0028,-0.1121,-0.0111,0.1138,0.425
3656,153,7,Gradient Grove,0.8526,-0.0031,-0.0031,-0.1167,0.0052,0.1184,0.4457
3656,153,7,GANopolis,0.8625,0.002,0.0025,-0.1429,0.0182,0.1442,0.5994
3656,153,7,Offshore A,0.846,-0.0023,-0.0027,-0.1245,0.0381,0.1309,0.5151
3656,153,7,Sparseville,0.8724,-0.0054,-0.0055,-0.0343,-0.0334,0.0487,0.221
3656,153,7,Tensorburg,0.8451,-0.0033,-0.003,0.1323,-0.0197,0.134,0.6116
3656,153,7,Bayes Bay,0.8258,0.0003,0.0006,-0.2176,-0.013,0.2186,1.3173
3656,153,7,ReLU Ridge,0.8448,-0.002,-0.0017,-0.1205,-0.02,0.1224,0.4673
3657,153,8,Sparseville,0.9688,-0.002,-0.0022,-0.0299,-0.0133,0.0347,0.1945
3657,153,8,Bayes Bay,0.98,0.0014,0.0025,-0.1337,-0.0079,0.1341,0.5304
3657,153,8,Tensorburg,0.9678,-0.0011,0.0013,-0.0081,0.0192,0.0314,0.1862
3657,153,8,GANopolis,0.9729,-0.0001,0.0006,-0.0941,0.0005,0.0944,0.3515
3657,153,8,Offshore A,0.9626,-0.0012,-0.0015,-0.1555,0.0307,0.1588,0.6686
3657,153,8,Gradient Grove,0.9676,-0.0044,-0.0045,-0.1075,-0.0144,0.1095,0.406
3657,153,8,ReLU Ridge,0.965,-0.0021,-0.0012,-0.104,-0.0329,0.1094,0.4058
3657,153,8,Offshore B,0.9747,0.0006,0.0006,-0.0786,-0.0403,0.0898,0.3331
3658,153,9,Bayes Bay,1.0908,0.0002,0.0015,-0.091,0.0019,0.091,0.3407
3658,153,9,GANopolis,1.0731,-0.002,-0.0014,-0.0825,-0.0004,0.0826,0.3106
3658,153,9,Gradient Grove,1.0688,-0.002,-0.0023,-0.1294,-0.0324,0.134,0.519
3658,153,9,Offshore B,1.0757,-0.0014,-0.0014,-0.0734,-0.0545,0.0917,0.3399
3658,153,9,Tensorburg,1.0766,0.0029,0.004,-0.0494,0.0197,0.0532,0.2306
3658,153,9,ReLU Ridge,1.0715,-0.0006,0.0005,-0.1073,-0.0285,0.1112,0.4135
3658,153,9,Sparseville,1.051,-0.0004,-0.0004,0.0041,0.106,0.1079,0.4344
3658,153,9,Offshore A,1.0673,0.0017,0.002,-0.1544,0.0232,0.1563,0.6522
3659,153,10,Tensorburg,1.1657,-0.0011,0.0002,-0.0488,0.0165,0.0516,0.2269
3659,153,10,Sparseville,1.1608,-0.0004,0.0001,-0.0886,0.1033,0.1417,0.5632
