hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
9031,377,6,Offshore B,1.0768,-0.002,-0.0018,-0.1014,0.0384,0.1087,1.5459
9031,377,6,Bayes Bay,1.0945,-0.0018,-0.0019,-0.1101,-0.0303,0.1148,1.5837
9031,377,6,Gradient Grove,1.0746,0.0035,0.0037,-0.0713,0.0161,0.0732,1.3406
9031,377,6,ReLU Ridge,1.066,-0.0045,-0.0044,-0.0762,-0.0188,0.0797,1.376
9031,377,6,Offshore A,1.0422,-0.0004,-0.0008,-0.0758,-0.0176,0.0782,1.3677
9031,377,6,Sparseville,1.0939,-0.0045,-0.0045,-0.1209,-0.0215,0.1228,1.6348
9031,377,6,GANopolis,1.0756,-0.0026,-0.0029,-0.1296,-0.01,0.1301,1.6839
9031,377,6,Tensorburg,1.1085,-0.0036,-0.0033,-0.109,0.0423,0.1184,1.6068
9032,377,7,Gradient Grove,1.0368,0.0029,0.0031,-0.0775,0.0256,0.0817,1.3873
9032,377,7,Offshore A,1.0399,0.003,0.002,-0.082,-0.0167,0.0837,1.3978
9032,377,7,Tensorburg,1.0282,-0.0023,-0.0016,-0.0884,0.0475,0.1004,1.4944
9032,377,7,ReLU Ridge,1.0239,-0.0034,-0.0033,-0.0726,-0.0421,0.084,1.3997
9032,377,7,Offshore B,1.0455,-0.0015,-0.0011,-0.1131,0.0481,0.1229,1.6354
9032,377,7,GANopolis,1.0165,0.0001,-0.0001,-0.1603,-0.0122,0.1608,1.9046
9032,377,7,Sparseville,1.0237,-0.0043,-0.0043,-0.1197,-0.0199,0.1214,1.6256
9032,377,7,Bayes Bay,1.0123,0.0006,0.0006,-0.1222,-0.0608,0.1365,1.727
9033,377,8,GANopolis,0.9913,0.001,0.0023,-0.1605,-0.0048,0.1606,1.9028
9033,377,8,ReLU Ridge,0.9869,0.0012,0.0011,-0.0782,-0.053,0.0946,1.4598
9033,377,8,Bayes Bay,0.9945,0.0044,0.0047,-0.1277,-0.0619,0.1419,1.7642
9033,377,8,Gradient Grove,0.9924,0.0003,0.0004,-0.0974,0.0403,0.1054,1.5248
9033,377,8,Tensorburg,1.0068,0.0013,0.0023,-0.0864,0.0396,0.0951,1.4633
9033,377,8,Sparseville,1.0008,-0.0038,-0.0038,-0.1017,-0.002,0.1021,1.5042
9033,377,8,Offshore B,1.0058,-0.0026,-0.0018,-0.1103,0.0305,0.1146,1.5813
9033,377,8,Offshore A,0.9948,0.0035,0.002,-0.0961,-0.006,0.0965,1.4711
9034,377,9,ReLU Ridge,0.9682,0.0032,0.0028,-0.0825,-0.0749,0.1115,1.5633
9034,377,9,GANopolis,0.9792,0.002,0.0037,-0.1286,-0.0028,0.1286,1.6733
9034,377,9,Bayes Bay,0.972,0.0047,0.0053,-0.1169,-0.0598,0.1313,1.691
9034,377,9,Offshore B,0.9896,-0.0035,-0.0023,-0.116,0.0185,0.1175,1.6
9034,377,9,Sparseville,0.9756,-0.0032,-0.0032,-0.0942,0.0226,0.0972,1.4755
9034,377,9,Gradient Grove,0.9716,-0.0015,-0.0013,-0.1144,0.05,0.1248,1.6482
9034,377,9,Tensorburg,0.9789,0.0037,0.0049,-0.0722,0.0375,0.0814,1.3847
9034,377,9,Offshore A,0.9801,0.0003,-0.0015,-0.1191,0.0165,0.1204,1.6202
9035,377,10,Gradient Grove,0.9588,-0.0012,-0.0007,-0.1271,0.049,0.1363,1.7247
9035,377,10,Sparseville,0.9547,-0.001,-0.001,-0.0862,0.0501,0.0999,1.4915
9035,377,10,Tensorburg,0.9601,0.0036,0.005,-0.0662,0.0341,0.0745,1.347
9035,377,10,Offshore A,0.9596,-0.0031,-0.0051,-0.1757,0.0178,0.1767,2.0325
9035,377,10,GANopolis,0.9691,0.0026,0.0044,-0.1133,-0.0019,0.1133,1.574
9035,377,10,Offshore B,0.977,-0.0035,-0.002,-0.104,0.0117,0.1047,1.5202
9035,377,10,Bayes Bay,0.9582,0.0016,0.0023,-0.1084,-0.0565,0.1222,1.6306
9035,377,10,ReLU Ridge,0.9571,0.0011,0.0005,-0.12,-0.0843,0.1473,1.8027
9036,377,11,Sparseville,0.9422,0.0023,0.0022,-0.089,0.0724,0.1148,1.5828
9036,377,11,Offshore A,0.9297,-0.0067,-0.0088,-0.1888,0.0694,0.202,2.2445
9036,377,11,GANopolis,0.9564,0.0028,0.0043,-0.091,-0.0014,0.091,1.4396
9036,377,11,Bayes Bay,0.9511,-0.002,-0.0013,-0.0952,-0.051,0.108,1.5407
9036,377,11,Tensorburg,0.9436,0.002,0.0033,-0.0497,0.0208,0.054,1.2419
9036,377,11,Offshore B,0.9667,-0.0034,-0.0019,-0.0957,0.0085,0.0961,1.4689
9036,377,11,Gradient Grove,0.9473,-0.0006,0.0004,-0.1262,0.0425,0.1331,1.7033
9036,377,11,ReLU Ridge,0.9427,-0.001,-0.0014,-0.1434,-0.0382,0.1492,1.8161
9037,377,12,GANopolis,0.949,0.0035,0.0045,-0.0819,-0.0013,0.0819,1.3879
9037,377,12,Gradient Grove,0.9496,-0.0013,-0.0001,-0.1218,0.0324,0.1261,1.6559
9037,377,12,ReLU Ridge,0.9395,-0.0014,-0.0013,-0.1455,-0.0134,0.1462,1.7946
9037,377,12,Sparseville,0.9248,0.0033,0.0033,-0.0938,0.0852,0.1267,1.6601
9037,377,12,Tensorburg,0.9279,0.002,0.0021,-0.0368,-0.0097,0.0392,1.1702
9037,377,12,Offshore A,0.865,-0.0066,-0.0086,-0.1224,-0.0499,0.1553,1.8701
9037,377,12,Bayes Bay,0.9396,-0.0056,-0.005,-0.0865,-0.0409,0.0957,1.4667
9037,377,12,Offshore B,0.9553,-0.0022,-0.0009,-0.0749,0.0102,0.0756,1.3539
9038,377,13,Offshore B,0.9426,-0.0008,0.0,-0.0518,0.018,0.0551,1.247
9038,377,13,GANopolis,0.9383,0.002,0.0026,-0.0792,-0.0011,0.0792,1.3729
9038,377,13,Bayes Bay,0.9347,-0.0056,-0.0052,-0.0764,-0.0221,0.0799,1.3767
9038,377,13,Offshore A,0.8828,-0.0044,-0.0063,-0.1267,-0.1863,0.2262,2.4719
9038,377,13,Gradient Grove,0.9443,-0.0014,-0.0002,-0.1158,0.0202,0.1176,1.6007
9038,377,13,ReLU Ridge,0.9404,-0.0017,-0.0013,-0.1105,0.0088,0.1112,1.5662
9038,377,13,Sparseville,0.9219,-0.0003,-0.0003,-0.0971,0.0865,0.13,1.6823
9038,377,13,Tensorburg,0.9237,0.0036,0.0028,-0.0466,-0.0372,0.0597,1.27
9039,377,14,Tensorburg,0.9177,0.0009,-0.0,-0.053,-0.0473,0.0711,1.329
9039,377,14,Gradient Grove,0.9447,0.0007,0.0017,-0.1092,0.0082,0.1096,1.55
9039,377,14,Sparseville,0.9156,-0.0021,-0.0021,-0.094,0.0799,0.1234,1.6381
9039,377,14,Bayes Bay,0.9271,-0.002,-0.0017,-0.0748,0.0128,0.0767,1.3592
9039,377,14,Offshore B,0.9248,-0.0013,-0.001,-0.0263,0.0306,0.0411,1.1787
9039,377,14,Offshore A,0.9191,-0.0028,-0.0044,-0.1886,-0.1585,0.2468,2.6843
9039,377,14,GANopolis,0.9345,-0.001,-0.0008,-0.0945,0.0049,0.0946,1.4608
9039,377,14,ReLU Ridge,0.9373,-0.0029,-0.0024,-0.0216,0.0135,0.034,1.1491
9040,377,15,Tensorburg,0.9157,-0.0031,-0.004,-0.0619,-0.0331,0.0706,1.3262
9040,377,15,Sparseville,0.9158,0.0006,0.0005,-0.0866,0.0678,0.11,1.5528
9040,377,15,Offshore B,0.9155,-0.0027,-0.0028,-0.0152,0.0342,0.0374,1.1616
9040,377,15,Offshore A,0.9259,-0.003,-0.0043,-0.1797,-0.0922,0.2026,2.2543
9040,377,15,Bayes Bay,0.9184,-0.0,0.0003,-0.0706,0.0416,0.0822,1.3895
9040,377,15,GANopolis,0.9216,-0.0024,-0.0022,-0.1171,0.01,0.1175,1.6005
9040,377,15,Gradient Grove,0.9356,0.0028,0.0035,-0.1089,-0.0009,0.1089,1.5462
9040,377,15,ReLU Ridge,0.8952,-0.0028,-0.0024,0.0528,-0.0372,0.0666,1.3095
9041,377,16,Bayes Bay,0.9034,-0.0014,-0.0012,-0.0582,0.0539,0.0794,1.3739
9041,377,16,Tensorburg,0.909,-0.0066,-0.0073,-0.0701,-0.0203,0.073,1.3393
9041,377,16,GANopolis,0.9133,-0.0,0.0002,-0.1259,0.0153,0.1269,1.6612
9041,377,16,Sparseville,0.9118,0.0035,0.0034,-0.0791,0.0546,0.0962,1.4692
9041,377,16,Gradient Grove,0.9233,0.0018,0.0023,-0.1147,-0.0129,0.1155,1.587
9041,377,16,Offshore B,0.9122,-0.0019,-0.0022,-0.024,0.0211,0.0329,1.1405
9041,377,16,ReLU Ridge,0.8757,-0.001,-0.001,0.0156,-0.1053,0.1096,1.5505
9041,377,16,Offshore A,0.9141,-0.0038,-0.0046,-0.161,-0.0258,0.164,1.9275
9042,377,17,ReLU Ridge,0.891,0.0001,-0.0,-0.0588,-0.0978,0.1165,1.594
9042,377,17,Bayes Bay,0.8971,-0.0002,-0.0002,-0.0627,0.0422,0.0766,1.3587
9042,377,17,Tensorburg,0.9096,-0.0063,-0.0066,-0.073,-0.0211,0.0762,1.3566
9042,377,17,Offshore B,0.909,-0.0007,-0.0009,-0.0519,-0.0047,0.0524,1.235
9042,377,17,Offshore A,0.9026,-0.0034,-0.0037,-0.1527,0.0097,0.153,1.8449
9042,377,17,Gradient Grove,0.8897,-0.0002,0.0001,-0.1136,-0.0125,0.1143,1.5799
9042,377,17,Sparseville,0.9039,0.0035,0.0034,-0.0813,0.0256,0.0862,1.4117
9042,377,17,GANopolis,0.8919,0.0022,0.0024,-0.1145,0.0119,0.1152,1.5856
9043,377,18,Tensorburg,0.9454,-0.0029,-0.0028,-0.0885,0.0243,0.0928,1.4506
9043,377,18,Offshore A,0.9141,-0.0014,-0.0013,-0.1048,-0.0007,0.1049,1.5259
9043,377,18,Offshore B,0.9028,-0.0028,-0.0027,-0.0876,-0.0063,0.0879,1.422
9043,377,18,Bayes Bay,0.9263,-0.0005,-0.0004,-0.1152,-0.0127,0.1169,1.6018
9043,377,18,Gradient Grove,0.8929,-0.0003,-0.0004,-0.0963,-0.0006,0.0963,1.4711
9043,377,18,Sparseville,0.903,0.001,0.001,-0.0929,-0.0025,0.0929,1.4509
9043,377,18,ReLU Ridge,0.9307,0.001,0.001,-0.0846,-0.0299,0.0914,1.4419
9043,377,18,GANopolis,0.9114,0.0017,0.0016,-0.0961,0.0039,0.0962,1.4694
9044,377,19,Sparseville,0.9536,-0.002,-0.0021,-0.118,0.0029,0.1181,1.6042
9044,377,19,GANopolis,0.9518,-0.0002,-0.0006,-0.0785,0.014,0.0801,1.378
9044,377,19,Offshore B,0.9632,-0.005,-0.0045,-0.1018,0.0163,0.1032,1.5108
9044,377,19,Gradient Grove,0.9443,-0.0001,-0.0006,-0.0737,0.0038,0.0738,1.3432
9044,377,19,ReLU Ridge,0.968,0.0008,0.0012,-0.0714,0.0176,0.0739,1.3441
9044,377,19,Offshore A,0.9517,0.0005,0.0006,-0.0555,-0.0129,0.057,1.2563
9044,377,19,Bayes Bay,0.9596,-0.0044,-0.004,-0.1582,-0.0546,0.1674,1.9542
9044,377,19,Tensorburg,0.9768,0.0007,0.0012,-0.1098,0.06,0.1252,1.6499
9045,377,20,Sparseville,0.993,-0.0023,-0.0026,-0.1174,0.0316,0.1221,1.6301
9045,377,20,Offshore A,0.9946,0.0012,0.0013,-0.0687,-0.0125,0.0699,1.3227
9045,377,20,Tensorburg,0.9966,0.0021,0.003,-0.0981,0.0594,0.1147,1.5825
9045,377,20,ReLU Ridge,0.9963,0.0004,0.0011,-0.0846,0.028,0.0891,1.4285
9045,377,20,Bayes Bay,0.9952,-0.0055,-0.0046,-0.1295,-0.0515,0.1394,1.7474
9045,377,20,GANopolis,0.9862,0.0005,-0.0001,-0.0486,0.0322,0.0597,1.2716
9045,377,20,Gradient Grove,0.9957,-0.0001,-0.0009,-0.0927,-0.0014,0.0927,1.4494
9045,377,20,Offshore B,1.0173,-0.0042,-0.0034,-0.0979,0.0259,0.1013,1.4996
9046,377,21,Offshore A,1.0114,0.0021,0.002,-0.061,-0.0045,0.0613,1.278
9046,377,21,ReLU Ridge,1.0267,-0.0013,-0.0005,-0.0733,0.0309,0.0796,1.3751
9046,377,21,Sparseville,1.0161,-0.0031,-0.0035,-0.142,0.064,0.1558,1.8674
9046,377,21,GANopolis,1.0219,0.0029,0.0022,0.0144,0.0037,0.0232,1.0973
9046,377,21,Gradient Grove,1.0202,-0.0004,-0.0013,-0.0953,-0.0045,0.0955,1.465
9046,377,21,Tensorburg,1.0385,-0.0008,0.0004,-0.0922,0.0613,0.1107,1.5573
9046,377,21,Bayes Bay,1.041,-0.0032,-0.0018,-0.1158,-0.0436,0.1237,1.6401
9046,377,21,Offshore B,1.0216,-0.0023,-0.0013,-0.0939,0.0355,0.1004,1.4942
9047,377,22,Tensorburg,1.0365,-0.0041,-0.0027,-0.0946,0.0684,0.1167,1.5949
9047,377,22,Sparseville,1.0272,-0.002,-0.0021,-0.1596,0.0591,0.1703,1.9763
9047,377,22,Offshore B,1.0543,-0.0024,-0.0013,-0.0906,0.0407,0.0993,1.4878
9047,377,22,Offshore A,1.0383,0.0034,0.0031,-0.0607,0.0023,0.0607,1.275
9047,377,22,Bayes Bay,1.0472,-0.0028,-0.0011,-0.1021,-0.0413,0.1102,1.5543
9047,377,22,Gradient Grove,1.04,-0.0014,-0.0022,-0.1076,-0.0264,0.111,1.5608
9047,377,22,ReLU Ridge,1.0403,-0.0044,-0.0037,-0.0698,0.0325,0.077,1.3606
9047,377,22,GANopolis,1.0252,0.0039,0.0032,-0.0016,-0.0458,0.0477,1.2117
9048,377,23,Offshore A,1.0449,0.0044,0.0037,-0.067,0.0003,0.0671,1.3076
9048,377,23,Bayes Bay,1.073,-0.0055,-0.0038,-0.0904,-0.0396,0.0987,1.4843
9048,377,23,Offshore B,1.0551,-0.0041,-0.0028,-0.0872,0.0428,0.0971,1.4747
9048,377,23,Sparseville,1.0503,0.0015,0.0018,-0.1457,0.0449,0.1524,1.8404
9048,377,23,Tensorburg,1.0627,-0.0067,-0.0052,-0.1029,0.0653,0.1219,1.6283
9048,377,23,Gradient Grove,1.0397,-0.0012,-0.0016,-0.1409,-0.0455,0.1481,1.809
9048,377,23,ReLU Ridge,1.0513,-0.0054,-0.005,-0.0717,0.0297,0.0776,1.3638
9048,377,23,GANopolis,1.0499,0.0026,0.0017,-0.0376,-0.0841,0.0922,1.4475
9049,378,0,Gradient Grove,1.0535,0.001,0.0011,-0.1556,-0.0463,0.1624,1.9148
9049,378,0,GANopolis,1.0551,0.002,0.0009,-0.0709,-0.1074,0.1287,1.6747
9049,378,0,Tensorburg,1.0706,-0.0047,-0.0031,-0.1091,0.0546,0.122,1.6294
9049,378,0,Offshore B,1.0702,-0.0048,-0.0037,-0.0858,0.0398,0.0946,1.4601
9049,378,0,Bayes Bay,1.0771,-0.0066,-0.0053,-0.0841,-0.0411,0.0936,1.4541
9049,378,0,Sparseville,1.0619,0.0017,0.0024,-0.1198,0.0417,0.1269,1.6629
9049,378,0,ReLU Ridge,1.063,-0.0057,-0.0055,-0.0727,0.0163,0.0748,1.3488
9049,378,0,Offshore A,1.0632,0.0049,0.0037,-0.0792,0.0014,0.0792,1.3734
9050,378,1,Offshore B,1.0748,-0.0027,-0.0018,-0.0759,0.0335,0.083,1.3936
9050,378,1,ReLU Ridge,1.0701,-0.0064,-0.0062,-0.079,0.0001,0.0791,1.372
9050,378,1,Offshore A,1.0689,0.0032,0.0017,-0.1089,-0.0083,0.1096,1.551
9050,378,1,Bayes Bay,1.0875,-0.0036,-0.0027,-0.0815,-0.0422,0.0918,1.4434
9050,378,1,Gradient Grove,1.0652,0.0034,0.0042,-0.155,-0.0311,0.1581,1.8827
9050,378,1,Tensorburg,1.086,-0.0012,0.0003,-0.1112,0.0386,0.1178,1.602
9050,378,1,GANopolis,1.054,0.0021,0.0008,-0.0808,-0.1372,0.1593,1.8917
9050,378,1,Sparseville,1.0741,-0.0006,0.0,-0.0866,0.0437,0.0971,1.475
9051,378,2,Bayes Bay,1.0937,0.0012,0.0019,-0.0818,-0.0447,0.0932,1.4517
9051,378,2,ReLU Ridge,1.0744,-0.0058,-0.0056,-0.0817,-0.0078,0.0821,1.3887
9051,378,2,GANopolis,1.0355,0.0021,0.0008,-0.1523,-0.0449,0.1735,2.0107
9051,378,2,Gradient Grove,1.0809,0.0032,0.0044,-0.141,-0.0164,0.142,1.7648
9051,378,2,Offshore A,1.0738,0.0005,-0.0011,-0.1332,-0.0526,0.1435,1.7773
9051,378,2,Sparseville,1.08,-0.0008,-0.0005,-0.0633,0.0525,0.0826,1.3914
9051,378,2,Offshore B,1.0795,0.0,0.0004,-0.071,0.0246,0.0752,1.3508
9051,378,2,Tensorburg,1.1007,0.0008,0.0022,-0.103,0.0223,0.1054,1.5248
9052,378,3,Bayes Bay,1.0838,0.0017,0.0022,-0.0769,-0.0542,0.0942,1.4578
9052,378,3,GANopolis,1.0937,0.002,0.0009,-0.1701,-0.0087,0.1719,2.0034
9052,378,3,Offshore A,1.0717,-0.0019,-0.0034,-0.1498,-0.0438,0.1576,1.8784
9052,378,3,Sparseville,1.0849,-0.0001,-0.0002,-0.0584,0.0693,0.0906,1.4373
9052,378,3,Offshore B,1.0905,-0.0001,-0.0016,-0.0867,0.0066,0.0875,1.4203
9052,378,3,Tensorburg,1.0987,-0.0003,0.001,-0.0903,0.0093,0.0908,1.4384
9052,378,3,Gradient Grove,1.0997,-0.0006,0.0007,-0.1256,-0.0057,0.1258,1.654
9052,378,3,ReLU Ridge,1.0828,-0.0044,-0.0043,-0.098,-0.0143,0.0991,1.4868
9053,378,4,Tensorburg,1.1071,-0.0015,-0.0006,-0.0801,0.0031,0.0802,1.3783
9053,378,4,Gradient Grove,1.1045,-0.0034,-0.0023,-0.1148,0.0049,0.115,1.584
9053,378,4,GANopolis,1.0928,0.0006,-0.0001,-0.1091,-0.0288,0.113,1.5717
9053,378,4,Offshore B,1.0994,-0.0032,-0.0044,-0.1196,-0.037,0.1255,1.654
9053,378,4,ReLU Ridge,1.088,-0.0027,-0.0027,-0.1076,-0.0279,0.1112,1.5602
9053,378,4,Sparseville,1.0936,-0.0016,-0.0019,-0.0689,0.0866,0.1107,1.558
9053,378,4,Offshore A,1.0708,-0.0023,-0.0034,-0.1372,0.0713,0.1589,1.8903
9053,378,4,Bayes Bay,1.0924,0.0009,0.0012,-0.0591,-0.0536,0.0797,1.3758
9054,378,5,ReLU Ridge,1.1015,0.0002,0.0001,-0.1121,-0.0378,0.1183,1.6053
9054,378,5,Tensorburg,1.1115,-0.0013,-0.0008,-0.0728,-0.0027,0.0729,1.3386
9054,378,5,Sparseville,1.1095,-0.0042,-0.0044,-0.0974,0.0797,0.1263,1.6574
9054,378,5,GANopolis,1.109,-0.002,-0.0023,-0.1307,-0.0254,0.1332,1.7039
9054,378,5,Bayes Bay,1.104,0.0009,0.001,-0.0599,-0.0483,0.0773,1.3624
9054,378,5,Offshore B,1.1051,-0.0041,-0.0047,-0.1515,-0.0431,0.1578,1.8808
9054,378,5,Gradient Grove,1.1097,-0.0046,-0.0039,-0.1049,0.0131,0.1058,1.5268
9054,378,5,Offshore A,1.0951,0.0003,-0.0004,-0.1244,0.1104,0.1671,1.9539
9055,378,6,Tensorburg,1.102,-0.0007,-0.0006,-0.0899,-0.0068,0.0902,1.4359
9055,378,6,GANopolis,1.1206,-0.0016,-0.0016,-0.1086,-0.0186,0.1103,1.5557
9055,378,6,ReLU Ridge,1.1251,0.0032,0.0032,-0.1226,-0.0115,0.124,1.6423
9055,378,6,Gradient Grove,1.1074,-0.0037,-0.0036,-0.1047,0.0078,0.1052,1.5232
9055,378,6,Offshore A,1.1305,0.0026,0.0025,-0.1177,0.0163,0.1206,1.6208
9055,378,6,Bayes Bay,1.1084,0.0005,0.0004,-0.0757,-0.0157,0.0792,1.3733
9055,378,6,Offshore B,1.122,-0.0026,-0.0027,-0.1386,0.0002,0.1391,1.7491
9055,378,6,Sparseville,1.1,-0.0041,-0.0041,-0.1036,0.0333,0.1104,1.5558
9056,378,7,ReLU Ridge,1.0984,0.0029,0.0029,-0.1192,0.0488,0.1306,1.6864
9056,378,7,Tensorburg,1.0764,-0.0002,-0.0004,-0.1393,-0.0075,0.1395,1.7503
9056,378,7,Offshore A,1.1011,0.0043,0.0046,-0.0774,0.0058,0.0779,1.3683
9056,378,7,GANopolis,1.0929,0.0012,0.0012,-0.0784,0.0024,0.0788,1.372
9056,378,7,Offshore B,1.072,-0.0002,-0.0,-0.0751,0.0289,0.0814,1.3857
9056,378,7,Gradient Grove,1.0765,-0.0036,-0.0039,-0.111,-0.011,0.1117,1.5633
9056,378,7,Bayes Bay,1.0828,-0.0007,-0.0006,-0.1123,0.0267,0.1158,1.5906
9056,378,7,Sparseville,1.0605,-0.0016,-0.0017,-0.1092,-0.0235,0.1128,1.571
9057,378,8,Offshore B,1.0294,0.0016,0.0017,-0.0668,0.0485,0.0826,1.3922
9057,378,8,Bayes Bay,1.0324,-0.0004,0.0001,-0.1037,0.045,0.1131,1.5731
9057,378,8,GANopolis,1.0155,0.0037,0.0033,-0.0487,0.0164,0.0514,1.2285
9057,378,8,Offshore A,1.021,0.0044,0.0051,-0.0468,0.0118,0.0483,1.2132
9057,378,8,ReLU Ridge,1.0121,-0.0004,-0.0003,-0.0917,0.0812,0.1226,1.6327
9057,378,8,Sparseville,1.0352,0.001,0.0007,-0.1077,-0.0582,0.1226,1.6333
9057,378,8,Gradient Grove,1.0211,-0.0049,-0.0057,-0.125,-0.0188,0.1264,1.6591
9057,378,8,Tensorburg,1.0162,0.0001,-0.0,-0.1578,-0.0048,0.1579,1.8807
9058,378,9,Offshore A,0.9869,0.0038,0.0042,-0.0285,0.0018,0.0289,1.1235
9058,378,9,Sparseville,0.99,0.0027,0.002,-0.1176,-0.0722,0.1381,1.7373
9058,378,9,ReLU Ridge,0.9908,-0.0002,-0.0,-0.0903,0.0764,0.1183,1.605
9058,378,9,Bayes Bay,0.9992,0.002,0.0026,-0.0799,0.0341,0.0869,1.416
9058,378,9,Tensorburg,0.993,0.0004,0.0005,-0.1451,-0.0019,0.1452,1.7872
9058,378,9,Gradient Grove,0.9954,-0.0051,-0.006,-0.1519,-0.0229,0.1536,1.8489
9058,378,9,Offshore B,0.9837,0.0022,0.0022,-0.0793,0.0685,0.1048,1.5214
9058,378,9,GANopolis,1.0001,0.0015,0.0006,-0.0571,0.0071,0.0576,1.2594
9059,378,10,GANopolis,0.977,-0.0023,-0.0038,-0.0677,-0.0013,0.0678,1.3114
